"Elevation","Aspect","Slope","Horizontal_Distance_To_Hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Horizontal_Distance_To_Fire_Points","Wilderness_Area1","Wilderness_Area2","Wilderness_Area3","Wilderness_Area4","Soil_Type10","Soil_Type12","Soil_Type22","Soil_Type23","Soil_Type29","Soil_Type30","Soil_Type32","Soil_Type33","Cover_Type"
3289,144,18,30,2,953,242,234,1277,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3335,221,5,450,40,977,214,245,1475,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3369,73,8,750,6,684,230,225,323,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3358,63,12,671,-4,618,230,215,417,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3336,121,12,234,53,2463,240,230,2596,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3270,96,18,190,37,1999,246,210,1401,1,0,0,0,0,0,0,1,0,0,0,0,"7"
3423,78,7,481,74,2685,229,228,1364,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3298,174,9,391,80,3187,226,245,2117,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3437,104,7,824,253,3290,232,231,1627,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3327,36,17,90,-6,3587,217,200,2854,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3381,330,11,127,5,2538,193,226,2484,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3339,57,20,886,176,1454,229,193,1719,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3363,6,17,417,169,4231,197,205,3820,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3448,37,12,815,99,3376,219,212,1515,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3379,298,13,108,15,5021,184,235,3783,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3351,9,6,470,29,751,213,227,2102,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3438,0,15,492,193,1048,196,210,1492,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3381,48,7,42,3,2676,223,224,2297,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3270,24,18,488,109,2644,207,199,3337,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3388,77,13,607,109,1816,236,216,1830,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3435,351,3,108,21,1168,214,234,1053,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3398,216,8,90,5,2845,212,248,474,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3352,64,10,247,3,3166,230,219,1664,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3418,90,2,228,46,1024,222,236,983,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3242,21,25,134,58,4201,195,179,1348,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3481,11,14,571,133,4220,205,212,3404,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3249,16,8,108,-1,3154,213,223,2732,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3417,135,5,446,-48,983,228,238,698,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3269,89,14,175,10,2650,240,217,1584,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3424,174,12,450,224,2506,227,246,693,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3249,62,29,90,44,1626,230,167,698,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3424,342,12,1047,174,1301,196,222,1798,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3193,78,8,67,4,3722,231,226,3130,1,0,0,0,0,0,0,1,0,0,0,0,"7"
3254,352,28,693,158,1198,161,181,1699,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3418,357,16,384,70,3881,193,210,3353,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3310,181,11,1146,148,2486,224,247,2069,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3348,315,26,42,4,4279,144,210,4072,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3401,173,14,424,117,2155,228,246,552,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3389,229,10,484,67,3721,206,249,2236,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3323,85,44,228,92,2382,236,126,566,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3338,184,12,794,136,2911,222,248,1142,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3393,163,23,418,234,1680,234,239,624,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3279,144,2,42,0,3925,222,238,3699,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3232,188,5,108,7,1979,220,244,124,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3341,345,17,484,32,3622,185,212,3458,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3219,137,48,351,62,1110,235,168,1061,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3339,176,12,1084,100,2627,226,246,2089,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3249,28,8,42,-1,3121,217,223,2676,0,0,1,0,0,0,0,1,0,0,0,0,"7"
3422,75,27,190,30,3508,241,180,2685,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3195,185,9,285,76,1959,222,246,2763,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3248,39,14,42,1,1668,220,209,882,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3321,356,18,408,151,3990,189,205,3753,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3250,350,30,677,153,1222,151,175,1643,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3431,113,12,787,198,2136,240,228,1613,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3254,10,10,510,62,904,209,220,2089,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3293,150,19,300,60,1922,241,235,1537,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3375,186,9,216,7,2583,222,247,484,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3378,208,9,124,4,4411,213,249,3619,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3386,42,27,268,46,3163,213,169,1873,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3411,309,12,150,38,2522,187,232,2643,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3321,355,19,573,185,3772,184,202,3596,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3409,110,37,272,90,2298,253,173,859,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3345,147,38,192,116,3865,240,204,3290,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3258,84,19,391,24,3632,243,205,1680,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3674,3,15,1159,319,5213,198,210,3665,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3555,331,21,240,61,1795,167,209,2219,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3157,160,10,127,19,2393,231,242,2877,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3423,281,10,569,54,1983,192,241,693,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3364,165,31,324,207,1501,229,232,703,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3335,143,33,277,178,1381,245,212,799,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3405,90,9,516,-17,816,234,226,671,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3289,48,20,150,51,4119,223,193,3526,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3393,296,13,361,17,2908,183,236,2059,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3414,161,21,459,255,1740,236,240,618,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3271,187,10,390,44,4143,222,248,2223,1,0,0,0,0,0,0,1,0,0,0,0,"7"
3290,342,19,631,189,3400,178,208,3532,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3294,137,12,301,15,3900,238,235,1863,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3483,112,25,390,38,2455,253,203,900,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3232,338,13,0,0,2989,191,221,2670,0,0,1,0,0,0,0,1,0,0,0,0,"7"
3355,190,11,127,10,4355,220,249,3340,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3375,72,2,604,53,1590,222,234,2457,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3146,160,11,67,8,2338,231,242,2812,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3400,99,7,618,167,1943,233,230,1719,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3276,81,28,402,42,3666,244,179,1650,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3255,0,10,420,259,780,206,222,2125,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3307,6,17,785,143,2521,196,204,2160,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3356,133,8,42,-5,4537,233,236,4348,0,0,1,0,0,0,0,1,0,0,0,0,"7"
3369,45,15,120,21,3778,223,207,2864,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3296,77,13,283,-23,3194,236,215,1905,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3441,97,8,674,208,2250,233,229,1438,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3698,323,7,1173,252,5366,201,233,3688,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3395,189,13,150,14,4172,220,250,3474,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3369,322,17,324,25,5221,174,221,3331,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3329,201,29,175,75,2230,194,250,779,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3428,157,14,552,126,2140,235,241,426,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3270,41,14,433,95,900,221,208,2163,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3320,1,14,1323,303,1959,199,213,1879,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3828,4,15,976,52,4506,200,211,2581,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3370,36,15,466,131,3214,218,205,2195,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3347,292,22,108,25,2888,154,230,2241,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3185,15,7,150,69,1450,214,226,726,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3395,292,25,212,86,1320,141,225,1660,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3320,175,14,618,102,4250,227,247,2210,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3380,182,14,644,118,4380,224,248,2591,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3327,108,12,600,117,510,240,226,201,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3396,56,21,30,-6,3400,229,190,2497,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3317,49,16,524,-31,3442,225,203,1869,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3340,126,16,638,134,514,245,227,182,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3187,32,39,450,191,570,181,129,1999,1,0,0,0,0,0,0,0,0,1,0,0,"7"
3378,180,21,85,5,2649,223,248,547,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3289,119,7,474,19,3714,233,234,1237,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3420,56,7,677,181,3005,225,225,2161,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3811,5,17,1082,402,4724,196,205,2818,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3356,193,14,666,117,4432,218,250,2391,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3203,122,23,0,0,2483,252,214,2850,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3329,129,31,418,96,1841,252,204,1674,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3367,121,18,732,157,633,247,223,67,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3486,304,10,234,34,5303,192,235,4201,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3260,329,21,525,157,3565,164,210,3516,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3350,135,14,865,234,2791,241,233,2445,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3581,343,6,366,88,1772,208,231,1548,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3333,52,13,150,11,3090,226,211,1976,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3322,93,13,30,3,2128,240,220,966,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3317,151,8,216,3,3874,231,240,2522,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3392,256,9,400,51,3596,199,246,2316,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3364,149,11,721,158,560,235,239,162,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3415,340,22,30,4,1639,168,202,1920,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3646,9,14,1077,291,5143,204,212,3676,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3316,66,10,443,86,842,230,219,1180,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3391,147,10,323,48,1507,234,239,2914,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3501,2,12,531,140,1332,203,216,1797,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3313,333,17,42,9,3477,179,216,2436,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3228,55,11,234,23,1639,227,216,560,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3233,355,31,661,121,1276,154,170,1532,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3235,110,9,90,8,4183,236,230,2523,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3294,0,5,60,5,4082,212,230,3824,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3316,232,8,30,0,4595,207,248,3290,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3352,201,28,150,50,2103,196,251,828,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3414,346,4,716,175,3089,212,233,1920,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3394,97,22,361,-2,2124,249,204,3443,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3414,195,7,277,75,1832,219,246,819,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3472,6,12,509,212,1176,205,216,1670,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3395,154,22,470,162,2156,240,235,1374,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3383,5,8,216,16,4436,210,224,3937,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3352,81,9,330,26,1080,232,225,1405,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3392,90,9,247,43,2742,235,225,1549,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3280,86,3,0,0,3989,224,234,3705,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3295,287,21,60,18,3948,156,233,1116,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3304,11,19,228,-9,1996,196,198,1182,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3414,114,20,960,204,816,250,215,175,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3323,240,4,570,115,882,212,243,947,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3341,286,12,510,102,3287,185,239,3403,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3138,39,3,30,0,2053,220,232,2547,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3470,31,7,446,210,1142,218,225,1661,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3406,162,21,446,247,1680,235,240,649,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3728,346,13,931,282,5341,195,219,3453,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3277,352,14,1142,260,2058,195,215,2060,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3373,107,9,60,-5,2270,236,229,3413,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3240,60,5,162,16,2568,224,229,2736,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3226,63,5,30,-1,2040,225,229,127,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3350,11,10,510,115,3153,210,221,3391,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3299,62,13,127,2,2766,230,214,1695,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3375,138,20,234,30,4300,246,228,3268,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3281,0,14,1184,264,2125,199,213,2001,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3449,327,24,30,10,1671,155,205,1981,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3365,225,1,108,1,2671,217,240,607,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3304,61,11,134,-10,3056,229,218,1883,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3366,14,10,553,127,3121,211,220,2431,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3332,116,18,792,216,2794,248,220,2534,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3308,68,10,30,8,2215,231,220,2808,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3552,42,6,175,59,1566,221,227,1209,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3335,198,10,67,0,2610,217,249,631,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3381,191,14,618,119,4367,219,250,2648,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3403,79,13,60,-5,3945,237,216,2761,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3740,343,11,874,294,5334,199,224,3434,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3393,293,9,402,39,1695,195,238,680,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3232,36,4,30,3,3378,219,230,1994,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3333,23,5,630,38,834,217,228,1500,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3288,32,16,510,124,2711,215,204,3333,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3250,97,16,319,89,2557,244,215,3199,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3298,286,7,180,14,4961,201,240,3127,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3431,84,14,703,198,2197,239,216,1532,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3418,159,13,551,185,2192,233,242,1396,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3348,82,49,180,148,2713,228,107,424,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3515,171,10,481,22,1381,227,245,865,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3461,273,16,1181,334,4138,177,243,2679,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3247,27,11,30,1,2135,216,216,212,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3277,206,35,95,23,2227,177,246,741,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3220,21,13,859,95,2125,211,212,2283,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3194,350,13,30,3,1498,196,218,836,0,0,1,0,0,0,1,0,0,0,0,0,"7"
3225,23,9,42,-6,2996,215,221,2711,0,0,1,0,0,0,0,1,0,0,0,0,"7"
3379,69,21,300,30,3181,237,195,1557,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3290,331,21,268,54,1972,168,210,450,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3344,352,13,324,83,3120,196,217,2255,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3366,180,10,1061,127,2783,224,247,1830,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3229,126,16,295,84,2465,245,227,3197,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3389,274,13,446,91,3599,184,243,1617,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3471,310,12,201,24,1492,186,231,1879,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3254,108,8,30,-2,3987,233,232,1981,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3241,180,0,90,-1,3403,219,238,3673,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3301,9,6,0,0,4286,214,228,3882,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3371,333,1,30,2,4347,216,237,4135,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3666,4,17,1130,311,5198,196,206,3677,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3145,79,32,60,29,1369,242,165,815,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3301,242,5,90,6,1266,211,243,1489,0,0,1,0,0,0,0,0,0,0,0,0,"7"
2953,170,27,708,287,2289,227,239,1766,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3319,83,13,268,-23,3194,238,217,1784,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3215,122,23,30,5,2512,252,214,2820,1,0,0,0,0,0,0,0,1,0,0,0,"7"
3682,0,14,1189,327,5228,199,213,3652,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3379,146,35,216,150,3826,242,211,3223,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3436,60,21,42,2,1776,231,192,1878,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3361,108,9,0,0,4430,237,229,4161,0,0,1,0,0,0,0,1,0,0,0,0,"7"
3359,27,7,30,6,2821,217,224,2197,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3436,314,18,1040,298,4217,168,223,2609,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3345,202,10,0,0,4442,216,249,3407,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3465,6,12,509,208,1150,205,217,1632,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3356,211,11,30,4,2642,212,250,541,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3526,8,7,342,33,1455,212,226,1003,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3178,111,21,234,54,819,250,213,690,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3398,153,18,30,3,2766,239,238,666,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3224,125,20,268,79,2480,249,221,3169,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3298,136,16,648,141,1113,243,232,1256,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3308,140,41,134,79,3907,242,192,3254,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3508,270,2,457,61,1358,214,239,1842,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3732,349,15,1048,286,5169,191,213,3304,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3336,347,13,283,75,3122,194,218,2296,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3352,4,18,430,163,4137,194,203,3776,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3360,94,7,301,34,1112,232,229,1471,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3322,137,11,819,-50,4599,237,236,1717,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3387,253,10,469,65,3681,198,247,2244,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3853,338,15,892,77,4473,187,218,2526,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3278,73,20,30,-5,2512,239,198,4049,0,1,0,0,0,0,0,0,0,0,0,1,"7"
3323,167,16,591,44,4194,231,244,2154,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3330,21,13,30,6,1233,211,212,1358,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3309,350,11,618,127,2676,201,222,2213,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3311,308,22,390,124,4397,156,221,2478,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3393,92,7,573,-20,731,231,229,661,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3377,195,7,108,5,2687,219,246,513,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3456,197,13,642,131,4103,216,251,3003,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3346,353,15,234,68,3251,193,213,2306,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3306,87,14,854,201,1319,240,216,1812,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3407,152,20,212,31,1816,240,236,3081,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3373,97,4,541,51,1500,226,234,2460,0,0,1,0,0,0,0,0,0,0,1,0,"7"
3351,201,12,85,6,4384,215,250,3362,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3403,7,8,210,27,2821,210,224,2143,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3496,8,9,558,215,1291,210,223,1802,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3402,305,13,150,14,5057,183,232,3872,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3415,292,13,582,106,1574,183,237,811,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3373,8,2,150,-4,4390,217,235,4036,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3375,183,5,1020,173,2894,221,243,1419,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3411,54,7,360,62,2753,224,225,1421,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3387,84,7,212,9,2467,230,228,2512,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3430,95,15,741,67,882,243,216,395,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3275,13,17,268,20,1771,202,204,525,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3258,279,24,60,22,3958,149,235,1277,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3407,140,15,150,44,4194,241,235,3958,0,0,1,0,0,0,0,0,0,0,0,1,"7"
3299,133,8,90,3,3919,234,236,2296,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3413,91,14,646,256,1578,241,218,916,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3421,107,7,510,58,805,233,232,577,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3394,111,12,582,165,655,241,227,601,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3325,107,18,60,-11,2363,248,216,4004,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3365,243,2,124,1,2646,215,240,603,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3264,60,14,124,-15,1744,230,211,957,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3384,174,17,277,24,1689,228,246,3027,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3399,73,13,180,2,2259,235,213,3621,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3366,222,12,127,0,4470,205,251,3577,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3403,113,32,201,84,2131,254,187,780,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3233,100,32,90,25,2658,252,178,313,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3404,327,8,849,65,1383,200,231,1664,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3341,162,17,0,0,2669,234,242,636,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3443,127,5,30,-1,3064,228,237,2393,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3428,220,8,842,222,2101,210,248,1082,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3367,39,13,503,18,3421,220,210,1651,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3341,358,17,511,186,3933,192,207,3651,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3236,167,41,170,79,1455,216,217,671,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3284,40,22,67,-4,2234,216,185,331,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3398,107,14,240,1,2221,243,223,3565,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3389,357,5,242,15,3343,212,231,2197,1,0,0,0,0,0,0,0,0,0,0,0,"7"
3415,101,5,732,-77,840,228,233,402,0,1,0,0,0,0,0,0,0,0,0,0,"7"
3335,225,10,30,0,4502,206,250,3395,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3336,42,15,85,1,3006,221,206,1756,0,0,1,0,0,0,0,0,0,0,0,0,"7"
3379,139,14,85,21,4335,240,235,4093,0,0,1,0,0,0,0,1,0,0,0,0,"7"
